POLY_ID,OPERACION,TIPO,LATITUD,LONGITUD,M2TOTAL,PRECIOUSD,BARRIO,COMUNA,ln_preciousd,ln_m2total,residuos_mod1
205,VTA,TERRENO,-34.62675,-58.5046,373,520000,VELEZ SARSFIELD,10,13.16158409055761,5.921578419643816,0.15052758500657026
206,VTA,TERRENO,-34.629765,-58.504597,290,650000,VILLA LURO,10,13.38472764187182,5.66988092298052,0.3095755033880098
207,VTA,TERRENO,-34.6080679,-58.5044726,303,390000,VILLA DEVOTO SUR,11,12.873902018105829,5.713732805509369,-0.30743135423359436
208,VTA,TERRENO,-34.594776,-58.504074,161,550000,VILLA DEVOTO NORTE,11,13.217673557208654,5.081404364984463,0.2442230984388427
209,VTA,TERRENO,-34.668418,-58.504065,104,130000,MATADEROS,9,11.77528972943772,4.6443908991413725,-0.2698912436517929
210,VTA,TERRENO,-34.6245664,-58.5037573,445,525000,VELEZ SARSFIELD,10,13.17115354157376,6.09807428216624,0.05647472821504569
211,VTA,TERRENO,-34.6037207,-58.5036763,159,485000,VILLA DEL PARQUE,11,13.091904169919621,5.0689042022202315,0.12465821812714853
212,VTA,TERRENO,-34.6167731,-58.5036208,1922,3999000,MONTE CASTRO,10,15.201554887828955,7.561121589530238,1.0281351286015032
213,VTA,TERRENO,-34.6411067,-58.5033372,335,390000,VILLA LURO,10,12.873902018105829,5.814130531825066,-0.28594036271681783
214,VTA,TERRENO,-34.6321896,-58.5033057,280,315000,VILLA LURO,10,12.66032791780777,5.634789603169249,-0.39422179129954926
215,VTA,TERRENO,-34.605078,-58.5031706,480,450000,VILLA DEL PARQUE,11,13.017002861746503,6.173786103901937,-0.598929188807314
216,VTA,TERRENO,-34.5732619,-58.5031405,650,1200000,VILLA URQUIZA,12,13.997832114758229,6.476972362889683,0.18850889023060277
217,VTA,TERRENO,-34.6600786,-58.5031222,160,290000,MATADEROS,9,12.577636201962656,5.075173815233827,0.2795387055526702
218,VTA,TERRENO,-34.6415176,-58.5030621,334.96,378000,VILLA LURO,10,12.842649474601725,5.814011121710887,-0.3171227994692397
219,VTA,TERRENO,-34.6572422,-58.5029706,157,230000,MATADEROS,9,12.345834587905333,5.056245805348308,0.05884989628585455
220,VTA,TERRENO,-34.65546,-58.5028409,384,290000,MATADEROS,9,12.577636201962656,5.950642552587727,-0.23445686171767188
221,VTA,TERRENO,-34.650937,-58.502814,397,630000,MATADEROS,9,13.353475098367715,5.983936280687191,0.5218349875675183
222,VTA,TERRENO,-34.581881,-58.50279,225,400000,VILLA PUEYRREDON,12,12.89921982609012,5.41610040220442,0.05430290944353523
223,VTA,TERRENO,-34.6177702,-58.5026585,200,400000,MONTE CASTRO,10,12.89921982609012,5.298317366548036,0.05431277164392387
224,VTA,TERRENO,-34.6135919,-58.5026073,251,280000,MONTE CASTRO,10,12.542544882151386,5.5254529391317835,-0.4357155091944497
225,VTA,TERRENO,-34.6195587,-58.5025744,445,850000,MONTE CASTRO,10,13.652991628466498,6.09807428216624,0.3385400980359071
226,VTA,TERRENO,-34.6208017,-58.5025687,1378,2500000,MONTE CASTRO,10,14.73180128983843,7.228388451573604,0.7537321475965457
227,VTA,TERRENO,-34.600314,-58.50254,225,1500000,VILLA DEL PARQUE,11,14.22097566607244,5.41610040220442,1.0498877035368235
228,VTA,TERRENO,-34.575468,-58.502526,357,380000,VILLA PUEYRREDON,12,12.84792653170257,5.877735781779639,-0.2680206669778396
229,VTA,TERRENO,-34.60028,-58.502489,266,1450000,VILLA DEVOTO NORTE,11,14.187074114396758,5.583496308781699,0.9188409609827566
230,VTA,TERRENO,-34.5878068,-58.5024105,207,300000,VILLA PUEYRREDON,12,12.611537753638338,5.332718793265369,-0.1844250706941348
232,VTA,TERRENO,-34.663538,-58.5022856,375,270000,MATADEROS,9,12.506177237980511,5.926926025970411,-0.2919916396812576
233,VTA,TERRENO,-34.6499401,-58.5022516,190,420000,MATADEROS,9,12.948009990259552,5.247024072160486,0.5490176628570277
234,VTA,TERRENO,-34.5823006,-58.5022514,225,290000,VILLA PUEYRREDON,12,12.577636201962656,5.41610040220442,-0.26728071468392783
235,VTA,TERRENO,-34.618385,-58.5022132,270,420000,MONTE CASTRO,10,12.948009990259552,5.598421958998375,-0.07309116873362512
237,VTA,TERRENO,-34.6121874,-58.5022088,153,380000,MONTE CASTRO,10,12.84792653170257,5.030437921392435,0.16029390808183253
238,VTA,TERRENO,-34.6382082,-58.5020913,187,400000,VILLA LURO,10,12.89921982609012,5.231108616854587,0.08167485365014729
239,VTA,TERRENO,-34.6377873,-58.5020439,160,299000,VILLA LURO,10,12.608198852372823,5.075173815233827,-0.11779539598475297
240,VTA,TERRENO,-34.5716389,-58.502043,260,380000,VILLA URQUIZA,12,12.84792653170257,5.560681631015528,-0.4234341655305746
241,VTA,TERRENO,-34.6232945,-58.5018145,231,385000,VELEZ SARSFIELD,10,12.86099861326992,5.442417710521793,0.13126166830448463
242,VTA,TERRENO,-34.6500248,-58.501714,260,665000,MATADEROS,9,13.407542319637992,5.560681631015528,0.8243988192539973
243,VTA,TERRENO,-34.6391149,-58.5016958,113,220000,VILLA LURO,10,12.301382825334498,4.727387818712341,-0.22042313742987077
244,VTA,TERRENO,-34.619624,-58.501647,643,310000,MONTE CASTRO,10,12.644327576461329,6.466144724237619,-0.8862214199276003
245,VTA,TERRENO,-34.616236,-58.5015769,1500,2700000,MONTE CASTRO,10,14.808762330974558,7.313220387090301,0.7808875966445578
246,VTA,TERRENO,-34.6401357,-58.5014873,373,320000,VILLA LURO,10,12.676076274775909,5.921578419643816,-0.5468497270773688
247,VTA,TERRENO,-34.5747213,-58.5014706,355,385000,VILLA PUEYRREDON,12,12.86099861326992,5.872117789475416,-0.2516502116158311
248,VTA,TERRENO,-34.584553,-58.5014499,245,350000,VILLA PUEYRREDON,12,12.765688433465597,5.501258210544727,-0.1292253981338528
249,VTA,TERRENO,-34.642779,-58.501415,361,480000,VILLA LURO,10,13.081541382884074,5.8888779583328805,-0.12218588411509758
250,VTA,TERRENO,-34.639978,-58.501348,302,530000,VILLA LURO,10,13.180632285528304,5.71042701737487,0.08167517046496403
251,VTA,TERRENO,-34.6400046,-58.5013476,247,400000,VILLA LURO,10,12.89921982609012,5.5093883366279774,-0.08170567191502251
252,VTA,TERRENO,-34.663606,-58.5011185,280,285000,MATADEROS,9,12.560244459250788,5.634789603169249,-0.06640849790894222
253,VTA,TERRENO,-34.571423,-58.500837,195,350000,VILLA URQUIZA,12,12.765688433465597,5.272999558563747,-0.3367715324058669
254,VTA,TERRENO,-34.6367645,-58.5008354,156,199900,VILLA LURO,10,12.205572520488492,5.049856007249537,-0.505557415162432
255,VTA,TERRENO,-34.6143389,-58.5006962,2870,1650000,MONTE CASTRO,10,14.316285845876763,7.962067308753666,-0.09253275011526722
256,VTA,TERRENO,-34.663111,-58.5006563,300,290000,MATADEROS,9,12.577636201962656,5.703782474656201,-0.08952309038013108
257,VTA,TERRENO,-34.5630374,-58.5006157,398,650000,SAAVEDRA,12,13.38472764187182,5.986452005284438,-0.16362684374432784
258,VTA,TERRENO,-34.5923531,-58.5005914,149,320000,VILLA PUEYRREDON,12,12.676076274775909,5.003946305945459,0.07313873382893142
259,VTA,TERRENO,-34.6394827,-58.5005115,519,900000,VILLA LURO,10,13.710150042306449,6.251903883165888,0.29328699077616804
261,VTA,TERRENO,-34.6168436,-58.5001059,211,380000,MONTE CASTRO,10,12.84792653170257,5.351858133476067,-0.02841478840620203
262,VTA,TERRENO,-34.59712,-58.500045,255,808000,VILLA DEVOTO NORTE,11,13.602317337503232,5.541263545158426,0.3588794193383492
263,VTA,TERRENO,-34.637603,-58.499908,350,750000,VILLA LURO,10,13.527828485512494,5.857933154483459,0.3422691910861939
264,VTA,TERRENO,-34.597319,-58.499862,220,395000,VILLA DEVOTO NORTE,11,12.886641043883259,5.393627546352362,-0.2701184519484562
266,VTA,TERRENO,-34.5918937,-58.4997946,337,490000,VILLA PUEYRREDON,12,13.102160670086809,5.820082930352362,0.020061978851317264
267,VTA,TERRENO,-34.649637,-58.4997932,418,750000,MATADEROS,9,13.527828485512494,6.035481432524756,0.6659257526124339
268,VTA,TERRENO,-34.5747007,-58.4996021,320,630000,VILLA URQUIZA,12,13.353475098367715,5.768320995793772,-0.03979253686692146
269,VTA,TERRENO,-34.6470877,-58.4996008,187,270000,MATADEROS,9,12.506177237980511,5.231108616854587,0.1165290174881281
270,VTA,TERRENO,-34.5672171,-58.4994709,182,290000,VILLA URQUIZA,12,12.577636201962656,5.204006687076795,-0.48431742872574907
271,VTA,TERRENO,-34.601431,-58.499461,593,1200000,VILLA DEL PARQUE,11,13.997832114758229,6.385194398997726,0.2577803533260431
272,VTA,TERRENO,-34.6204964,-58.4992966,769,2000000,MONTE CASTRO,10,14.508657738524219,6.645090969505644,0.8730477925856365
273,VTA,TERRENO,-34.5934437,-58.4992797,338,445000,AGRONOMIA,15,13.005829561148378,5.823045895483019,-0.06304178903160845
274,VTA,TERRENO,-34.5512285,-58.499075,1630,1750000,SAAVEDRA,12,14.375126345899696,7.396335293800808,-9.832950361828182e-4
275,VTA,TERRENO,-34.6571085,-58.4989658,102,150000,MATADEROS,9,11.918390573078392,4.624972813284271,-0.11538986721129436
276,VTA,TERRENO,-34.6128086,-58.4989523,357,450000,MONTE CASTRO,10,13.017002861746503,5.877735781779639,-0.1680859539856579
277,VTA,TERRENO,-34.6431929,-58.4989198,231,440000,VILLA LURO,10,12.994530005894443,5.442417710521793,0.05292356462677025
278,VTA,TERRENO,-34.6229264,-58.4988968,120,340000,VELEZ SARSFIELD,10,12.736700896592344,4.787491742782046,0.3914768758986863
279,VTA,TERRENO,-34.598969,-58.49889,258,760000,VILLA DEL PARQUE,11,13.541073712262515,5.552959584921617,0.2896344930166951
280,VTA,TERRENO,-34.5728095,-58.498752,180,398000,VILLA URQUIZA,12,12.894207284266574,5.19295685089021,-0.16125888824470136
281,VTA,TERRENO,-34.6570924,-58.4984538,115,250000,MATADEROS,9,12.429216196844383,4.74493212836325,0.32500656408604806
282,VTA,TERRENO,-34.5696863,-58.498361,450,570000,VILLA URQUIZA,12,13.253391639810733,6.1092475827643655,-0.34003705999502504
283,VTA,TERRENO,-34.6656394,-58.4983184,1550,850000,MATADEROS,9,13.652991628466498,7.346010209913293,0.021665667052420966
284,VTA,TERRENO,-34.5775159,-58.498022,3390,1390000,VILLA PUEYRREDON,12,14.144814305106875,8.128585200374497,-0.2926268252101886
285,VTA,TERRENO,-34.571954,-58.497956,700,630000,VILLA URQUIZA,12,13.353475098367715,6.551080335043404,-0.49935758293564575
286,VTA,TERRENO,-34.5930663,-58.4978464,294,350000,AGRONOMIA,15,12.765688433465597,5.683579767338681,-0.2213010989041791
288,VTA,TERRENO,-34.6293453,-58.4976319,223,320000,VELEZ SARSFIELD,10,12.676076274775909,5.407171771460119,-0.032967462460902076
289,VTA,TERRENO,-34.6480616,-58.4975783,304,250000,MATADEROS,9,12.429216196844383,5.717027701406222,-0.24571948721466216
290,VTA,TERRENO,-34.5707362,-58.497501,449,600000,VILLA URQUIZA,12,13.304684934198283,6.1070228877422545,-0.2874376271571749
291,VTA,TERRENO,-34.5780249,-58.497501,70,200000,VILLA PUEYRREDON,12,12.206072645530174,4.248495242049359,0.04666721665596978
292,VTA,TERRENO,-34.564822,-58.4974897,102,149000,VILLA URQUIZA,12,11.911701584927597,4.624972813284271,-0.8102960522112389
293,VTA,TERRENO,-34.6106848,-58.4974039,275,550000,VILLA DEL PARQUE,11,13.217673557208654,5.616771097666572,-0.07122997491583652
294,VTA,TERRENO,-34.5503645,-58.4972999,180,350000,SAAVEDRA,12,12.765688433465597,5.19295685089021,-0.3167979124818951
295,VTA,TERRENO,-34.629862,-58.4972817,136,185000,VELEZ SARSFIELD,10,12.128111104060462,4.912654885736052,-0.29059732323625825
296,VTA,TERRENO,-34.552071,-58.49726,130,275000,SAAVEDRA,12,12.524526376648708,4.867534450455582,-0.36690155204514957
297,VTA,TERRENO,-34.6432796,-58.4971708,385,630000,VILLA LURO,10,13.353475098367715,5.953243334287785,0.11195834041938074
298,VTA,TERRENO,-34.6413023,-58.4970983,155,155000,VILLA LURO,10,11.951180395901384,5.043425116919247,-0.7561739062147984
299,VTA,TERRENO,-34.6463519,-58.4970552,264,420000,MATADEROS,9,12.948009990259552,5.575949103146316,0.35590281971370985
300,VTA,TERRENO,-34.63829,-58.497015,267,850000,VILLA LURO,10,13.652991628466498,5.58724865840025,0.6263536354862076
301,VTA,TERRENO,-34.6112019,-58.4970138,398,450000,VILLA DEL PARQUE,11,13.017002861746503,5.986452005284438,-0.4889436551387875
302,VTA,TERRENO,-34.5521588,-58.4970011,118,225000,SAAVEDRA,12,12.323855681186558,4.770684624465665,-0.5107108438663408
303,VTA,TERRENO,-34.5864023,-58.4969404,225,280000,VILLA PUEYRREDON,12,12.542544882151386,5.41610040220442,-0.3023720344951978
304,VTA,TERRENO,-34.647509,-58.496731,1125,1800000,MATADEROS,9,14.403297222866392,7.025538314638521,0.9601231926153013
305,VTA,TERRENO,-34.6451432,-58.4966585,295,480000,MATADEROS,9,13.081541382884074,5.68697535633982,0.42424970082205826
306,VTA,TERRENO,-34.6292831,-58.4966291,152,250000,VELEZ SARSFIELD,10,12.429216196844383,5.0238805208462765,-0.05479380088451322
307,VTA,TERRENO,-34.5717805,-58.4965847,833,1400000,VILLA URQUIZA,12,14.151982794585487,6.725033642166843,0.19702056260998163
308,VTA,TERRENO,-34.6197898,-58.4965131,171,230000,MONTE CASTRO,10,12.345834587905333,5.14166355650266,-0.40709960614757945
309,VTA,TERRENO,-34.6293057,-58.4964901,135,185000,VELEZ SARSFIELD,10,12.128111104060462,4.90527477843843,-0.28626439588533653
310,VTA,TERRENO,-34.5763555,-58.4964541,120,330000,VILLA URQUIZA,12,12.706847933442663,4.787491742782046,-0.1105660284547917
311,VTA,TERRENO,-34.63823,-58.496416,146,380000,VILLA LURO,10,12.84792653170257,4.983606621708336,0.1756922059685489
312,VTA,TERRENO,-34.6295004,-58.4962942,250,235000,VELEZ SARSFIELD,10,12.367340793126296,5.521460917862246,-0.408803129567004
313,VTA,TERRENO,-34.6082044,-58.4962807,169,490000,VILLA DEL PARQUE,11,13.102160670086809,5.1298987149230735,0.0991042914687786
314,VTA,TERRENO,-34.5528162,-58.4961835,125,280000,SAAVEDRA,12,12.542544882151386,4.8283137373023015,-0.3258562132064249
315,VTA,TERRENO,-34.6386157,-58.496182,235,400000,VILLA LURO,10,12.89921982609012,5.459585514144159,-0.0524659870444862
316,VTA,TERRENO,-34.5645938,-58.4960173,312,750000,VILLA URQUIZA,12,13.527828485512494,5.7430031878094825,0.1494251629845093
317,VTA,TERRENO,-34.6232233,-58.496011,160,470000,VELEZ SARSFIELD,10,13.060487973686241,5.075173815233827,0.5463632216309029
318,VTA,TERRENO,-34.639175,-58.495932,1469,1350000,VILLA LURO,10,14.115615150414612,7.292337176173877,0.08790435774973089
319,VTA,TERRENO,-34.6258881,-58.4959176,153,240000,VELEZ SARSFIELD,10,12.388394202324129,5.030437921392435,-0.09946570422473126
320,VTA,TERRENO,-34.5727266,-58.4958442,286,985000,VILLA URQUIZA,12,13.800396920154226,5.655991810819852,0.4730787593990475
321,VTA,TERRENO,-34.597165,-58.495778,228,980000,VILLA DEL PARQUE,11,13.795307850646754,5.429345628954441,0.6164434963948812
322,VTA,TERRENO,-34.581068,-58.495717,208,399000,VILLA PUEYRREDON,12,12.896716695872,5.337538079701318,0.09792442514150837
323,VTA,TERRENO,-34.565615,-58.4956582,764,420000,VILLA URQUIZA,12,12.948009990259552,6.638567789166521,-0.9561873619822202
324,VTA,TERRENO,-34.6052138,-58.4956536,127,490000,VILLA DEL PARQUE,11,13.102160670086809,4.844187086458591,0.26684815744873536
325,VTA,TERRENO,-34.5536553,-58.4955981,204,275000,SAAVEDRA,12,12.524526376648708,5.318119993844216,-0.6314443759018447
326,VTA,TERRENO,-34.5761185,-58.4955215,652,1000000,VILLA URQUIZA,12,13.815510557964274,6.480044561926653,0.004383617759092354
327,VTA,TERRENO,-34.5540372,-58.4955185,552,650000,SAAVEDRA,12,13.38472764187182,6.313548046277095,-0.35566787041772285
328,VTA,TERRENO,-34.5666566,-58.4952343,366,740000,VILLA URQUIZA,12,13.514405465180353,5.902633333401366,0.042281848898715335
329,VTA,TERRENO,-34.6255665,-58.4952268,520,480000,VELEZ SARSFIELD,10,13.081541382884074,6.253828811575473,-0.12458231512077429
330,VTA,TERRENO,-34.6232161,-58.4951874,448,950000,FLORESTA,10,13.764217263576723,6.104793232414985,0.3356226420901843
331,VTA,TERRENO,-34.565179,-58.4951769,340,330000,VILLA URQUIZA,12,12.706847933442663,5.8289456176102075,-0.7220129623523353
332,VTA,TERRENO,-34.566468,-58.4951149,1243,1380000,VILLA URQUIZA,12,14.137594057133388,7.1252830915107115,-0.052358225300059943
333,VTA,TERRENO,-34.5790201,-58.4949601,217,700000,VILLA URQUIZA,12,13.458835614025542,5.37989735354046,0.29361499157703724
334,VTA,TERRENO,-34.575472,-58.494945,112,295000,VILLA URQUIZA,12,12.594730635321957,4.718498871295094,-0.18217699139243995
335,VTA,TERRENO,-34.5663556,-58.4949137,365,598000,VILLA URQUIZA,12,13.301346032932768,5.8998973535824915,-0.16917126499729365
336,VTA,TERRENO,-34.6097405,-58.4948188,300,400000,VILLA DEL PARQUE,11,12.89921982609012,5.703782474656201,-0.4407688678071773
337,VTA,TERRENO,-34.549861,-58.4948168,130,239000,SAAVEDRA,12,12.384218830913648,4.867534450455582,-0.5072090977802101
338,VTA,TERRENO,-34.636015,-58.494766,200,249000,VILLA LURO,10,12.425208175446844,5.298317366548036,-0.4317956582297121
339,VTA,TERRENO,-34.575386,-58.4946556,402,650000,VILLA URQUIZA,12,13.38472764187182,5.996452088619021,-0.14247780914722777
340,VTA,TERRENO,-34.580291,-58.494603,180,450000,VILLA PUEYRREDON,12,13.017002861746503,5.19295685089021,0.30309553041889936
341,VTA,TERRENO,-34.5662232,-58.4946002,365,740000,VILLA URQUIZA,12,13.514405465180353,5.8998973535824915,0.043888167250291085
342,VTA,TERRENO,-34.5509834,-58.4945641,364,410000,SAAVEDRA,12,12.92391243868049,5.8971538676367405,-0.5720143074196323
343,VTA,TERRENO,-34.6244734,-58.494559,300,498800,VELEZ SARSFIELD,10,13.11996049278802,5.703782474656201,0.2367739447998791
344,VTA,TERRENO,-34.6507732,-58.4945035,156,165000,MATADEROS,9,12.013700752882718,5.049856007249537,-0.2695324308206158
345,VTA,TERRENO,-34.5689346,-58.4944746,154,242000,VILLA URQUIZA,12,12.396693005138824,5.0369526024136295,-0.5671816704165877
346,VTA,TERRENO,-34.5706595,-58.4944241,75,160000,VILLA URQUIZA,12,11.982929094215963,4.31748811353631,-0.5585415110249707
347,VTA,TERRENO,-34.564574,-58.494378,189,368000,VILLA URQUIZA,12,12.815838217151068,5.241747015059643,-0.2682730994292903
348,VTA,TERRENO,-34.572148,-58.494369,185,599000,VILLA URQUIZA,12,13.303016877097587,5.220355825078324,0.23146452048908017
349,VTA,TERRENO,-34.653166,-58.4943268,320,290000,MATADEROS,9,12.577636201962656,5.768320995793772,-0.1274142364228313
350,VTA,TERRENO,-34.6442333,-58.4942954,252,385000,VILLA LURO,10,12.86099861326992,5.529429087511423,-0.13169298977055893
351,VTA,TERRENO,-34.5725506,-58.4942952,163,160000,VILLA URQUIZA,12,11.982929094215963,5.093750200806762,-1.014291962038215
352,VTA,TERRENO,-34.6244865,-58.4942801,284,580000,VELEZ SARSFIELD,10,13.270783382522602,5.648974238161206,0.41977524297595475
353,VTA,TERRENO,-34.5832089,-58.4942483,346,395000,VILLA PUEYRREDON,12,12.886641043883259,5.846438775057725,-0.2109314007510888
354,VTA,TERRENO,-34.6355937,-58.4941579,25,55000,VELEZ SARSFIELD,10,10.915088464214607,3.2188758248682006,-0.5091870472332082
355,VTA,TERRENO,-34.5817303,-58.4941142,987,5000000,VILLA PUEYRREDON,12,15.424948470398375,6.894670039433482,1.7119500255257958
356,VTA,TERRENO,-34.552702,-58.494103,113,280000,SAAVEDRA,12,12.542544882151386,4.727387818712341,-0.26660169895075836
357,VTA,TERRENO,-34.6187545,-58.494005,150,140000,FLORESTA,10,11.84939770159144,5.0106352940962555,-0.9368069564461323
358,VTA,TERRENO,-34.592338,-58.493832,460,450000,AGRONOMIA,15,13.017002861746503,6.131226489483141,-0.23280408610379777
359,VTA,TERRENO,-34.5628228,-58.4938044,537,590000,SAAVEDRA,12,13.287877815881902,6.285998094508865,-0.43634287201564376
360,VTA,TERRENO,-34.597806,-58.493804,169,414000,VILLA DEL PARQUE,11,12.933621252807452,5.1298987149230735,-0.06943512581057819
361,VTA,TERRENO,-34.5622,-58.493613,366,800000,VILLA URQUIZA,12,13.592367006650065,5.902633333401366,0.12024339036842724
362,VTA,TERRENO,-34.5940797,-58.4935725,371,450000,AGRONOMIA,15,13.017002861746503,5.916202062607435,-0.10656131174384781
363,VTA,TERRENO,-34.598849,-58.493557,298,750000,VILLA DEL PARQUE,11,13.527828485512494,5.697093486505405,0.1917669567009833
365,VTA,TERRENO,-34.5859322,-58.4935339,301,395000,VILLA PUEYRREDON,12,12.886641043883259,5.707110264748875,-0.12913037960945167
366,VTA,TERRENO,-34.6487837,-58.4934856,373,320000,MATADEROS,9,12.676076274775909,5.921578419643816,-0.11895297512977958
367,VTA,TERRENO,-34.5984124,-58.4934783,953,1950000,VILLA DEL PARQUE,11,14.48333993053993,6.859614903654202,0.46475162518428886
368,VTA,TERRENO,-34.5755827,-58.4934592,350,490000,VILLA URQUIZA,12,13.102160670086809,5.857933154483459,-0.34371906924105067
369,VTA,TERRENO,-34.5657096,-58.4934542,445,780000,VILLA URQUIZA,12,13.567049198665774,6.09807428216624,-0.019819555896737243
370,VTA,TERRENO,-34.5896877,-58.4933268,261,330000,AGRONOMIA,15,12.706847933442663,5.564520407322694,-0.21024077816767994
371,VTA,TERRENO,-34.5702004,-58.493304,847,340000,VILLA URQUIZA,12,12.736700896592344,6.741700694652055,-1.228046711755086
372,VTA,TERRENO,-34.5845496,-58.4932819,263,280500,VILLA PUEYRREDON,12,12.544329003944888,5.572154032177765,-0.39220840197831175
373,VTA,TERRENO,-34.6633826,-58.4931947,210,220000,MATADEROS,9,12.301382825334498,5.3471075307174685,-0.15636940046355177
374,VTA,TERRENO,-34.6467245,-58.493075,391,650000,MATADEROS,9,13.38472764187182,5.968707559985366,0.5620284499211008
